model,pipeline_variant,cross_encoder_model,query_id,query,relevant_input,relevant_resolved,relevant_count,predicted_top1,predicted_top1_score,expected_rank,top1_correct,hit@1,hit@10,hit@20,hit@30,hit@50,mrr@10,ndcg@10,map@10,recall@10,top10_materials,top10_scores
BAAI/bge-m3,baseline,-,225,IfcTrackElement Manganhartstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Armierungsstahl,0.484434,62,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Armierungsstahl | 2-Komponenten Klebstoff | Phenolharz PF | Chromstahlblech verzinnt | Polycarbonat PC | Hartbeton zweischichtig | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Sperrholz Multiplex Phenol-Formaldehyd-gebunden Feuchtbereich | Hartbeton einschichtig | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich,0.484434 | 0.470067 | 0.469183 | 0.459876 | 0.451687 | 0.450389 | 0.450068 | 0.449836 | 0.447316 | 0.444412
BAAI/bge-m3,baseline,-,226,IfcTrackElement Beton C50/60,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest,3,Tiefbaubeton,0.538441,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.967468,0.916667,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Betonfertigteil normalfest | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Hartbeton zweischichtig | 2-Komponenten Klebstoff | Hartbeton einschichtig | Tiefgründung Vorgefertigter Betonpfahl | Bohrpfahlbeton,0.538441 | 0.528663 | 0.506980 | 0.504404 | 0.496227 | 0.492741 | 0.490288 | 0.480360 | 0.469043 | 0.466226
BAAI/bge-m3,baseline,-,227,IfcTrackElement Stahlbeton C50/60,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest,3,Tiefbaubeton,0.567168,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.819427,0.625000,1.000000,Tiefbaubeton | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Betonfertigteil hochfest | Hartbeton zweischichtig | Hartbeton einschichtig | Glasfaserbeton | Betonfertigteil normalfest | 2-Komponenten Klebstoff | Bohrpfahlbeton,0.567168 | 0.537480 | 0.516028 | 0.514540 | 0.511212 | 0.507924 | 0.497476 | 0.492125 | 0.485341 | 0.478533
BAAI/bge-m3,baseline,-,228,IfcTrackElement Holz,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,7,Brettschichtholz,0.521470,3,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.333333,0.224152,0.083333,0.285714,Brettschichtholz | Balkenschichtholz | Konstruktionsvollholz | Tiefbaubeton | Hartbeton einschichtig | 2-Komponenten Klebstoff | Hartbeton zweischichtig | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Bohrpfahlbeton | Phenolharz PF,0.521470 | 0.506791 | 0.486265 | 0.473752 | 0.467437 | 0.466250 | 0.464063 | 0.460422 | 0.459378 | 0.453385
BAAI/bge-m3,baseline,-,229,IfcTrackElement Kunststoff,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,6,2-Komponenten Klebstoff,0.580464,3,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.333333,0.376153,0.205556,0.500000,2-Komponenten Klebstoff | Betonfertigteil hochfest | Polyethylen PE | Tiefbaubeton | Polycarbonat PC | Polyester UP glasfaserverstärkt | Bitumenemulsion | Hartbeton einschichtig | Hartbeton zweischichtig | Kautschukdichtungsmasse,0.580464 | 0.498245 | 0.495735 | 0.489446 | 0.488211 | 0.486422 | 0.482704 | 0.479895 | 0.475707 | 0.471862
BAAI/bge-m3,baseline,-,230,IfcTrackElement Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlblech verzinkt,0.549137,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank | Armierungsstahl | Betonfertigteil hochfest | 2-Komponenten Klebstoff | Tiefbaubeton | Betonfertigteil normalfest | Hartbeton einschichtig | Bohrpfahlbeton,0.549137 | 0.547720 | 0.542820 | 0.521797 | 0.483115 | 0.481292 | 0.466424 | 0.458915 | 0.455231 | 0.454631
BAAI/bge-m3,baseline,-,231,IfcTrackElement Aluminium,Aluminiumprofil blank,Aluminiumprofil blank,1,Aluminiumprofil blank,0.539381,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Aluminiumprofil blank | Aluminiumblech blank | 2-Komponenten Klebstoff | Armierungsstahl | Betonfertigteil hochfest | Tiefbaubeton | Polyurethan PUR PIR | Bitumenemulsion | Hartbeton einschichtig | Polycarbonat PC,0.539381 | 0.515228 | 0.502313 | 0.489056 | 0.480587 | 0.471969 | 0.448813 | 0.446347 | 0.444896 | 0.443390
BAAI/bge-m3,baseline,-,232,IfcTrackElement Stahlguss,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlblech blank,0.540974,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Betonfertigteil hochfest | Tiefbaubeton | Armierungsstahl | 2-Komponenten Klebstoff | Chromnickelstahlblech verzinnt | Betonfertigteil normalfest | Chromstahlblech verzinnt,0.540974 | 0.531341 | 0.515825 | 0.503843 | 0.498423 | 0.490194 | 0.485067 | 0.460954 | 0.459644 | 0.458894
BAAI/bge-m3,baseline,-,233,IfcTrackElement Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlblech verzinkt,0.549137,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank | Armierungsstahl | Betonfertigteil hochfest | 2-Komponenten Klebstoff | Tiefbaubeton | Betonfertigteil normalfest | Hartbeton einschichtig | Bohrpfahlbeton,0.549137 | 0.547720 | 0.542820 | 0.521797 | 0.483115 | 0.481292 | 0.466424 | 0.458915 | 0.455231 | 0.454631
BAAI/bge-m3,baseline,-,234,IfcTrackElement Aluminium,Aluminiumprofil blank,Aluminiumprofil blank,1,Aluminiumprofil blank,0.539381,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Aluminiumprofil blank | Aluminiumblech blank | 2-Komponenten Klebstoff | Armierungsstahl | Betonfertigteil hochfest | Tiefbaubeton | Polyurethan PUR PIR | Bitumenemulsion | Hartbeton einschichtig | Polycarbonat PC,0.539381 | 0.515228 | 0.502313 | 0.489056 | 0.480587 | 0.471969 | 0.448813 | 0.446347 | 0.444896 | 0.443390
BAAI/bge-m3,baseline,-,235,IfcTrackElement Beton C50/60,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest,3,Tiefbaubeton,0.538441,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.967468,0.916667,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Betonfertigteil normalfest | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Hartbeton zweischichtig | 2-Komponenten Klebstoff | Hartbeton einschichtig | Tiefgründung Vorgefertigter Betonpfahl | Bohrpfahlbeton,0.538441 | 0.528663 | 0.506980 | 0.504404 | 0.496227 | 0.492741 | 0.490288 | 0.480360 | 0.469043 | 0.466226
BAAI/bge-m3,baseline,-,236,IfcTrackElement Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlblech verzinkt,0.549137,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank | Armierungsstahl | Betonfertigteil hochfest | 2-Komponenten Klebstoff | Tiefbaubeton | Betonfertigteil normalfest | Hartbeton einschichtig | Bohrpfahlbeton,0.549137 | 0.547720 | 0.542820 | 0.521797 | 0.483115 | 0.481292 | 0.466424 | 0.458915 | 0.455231 | 0.454631
BAAI/bge-m3,baseline,-,237,IfcTrackElement Beton C50/60,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest,3,Tiefbaubeton,0.538441,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.967468,0.916667,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Betonfertigteil normalfest | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Hartbeton zweischichtig | 2-Komponenten Klebstoff | Hartbeton einschichtig | Tiefgründung Vorgefertigter Betonpfahl | Bohrpfahlbeton,0.538441 | 0.528663 | 0.506980 | 0.504404 | 0.496227 | 0.492741 | 0.490288 | 0.480360 | 0.469043 | 0.466226
BAAI/bge-m3,baseline,-,238,IfcTrackElement Gummipuffer,Dichtungsbahn Gummi EPDM,Dichtungsbahn Gummi EPDM,1,Dichtungsbahn Gummi EPDM,0.548667,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Dichtungsbahn Gummi EPDM | Gipsfaserplatte | 2-Komponenten Klebstoff | Polyester UP glasfaserverstärkt | Bitumenemulsion | Gipskartonplatte | Gussasphalt | Polyurethan PUR PIR | Betonfertigteil hochfest | Bohrpfahlbeton,0.548667 | 0.508944 | 0.502052 | 0.483465 | 0.477123 | 0.474318 | 0.473192 | 0.465263 | 0.462129 | 0.459732
BAAI/bge-m3,baseline,-,239,IfcWall Beton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.509595,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.913402,0.791667,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Hartbeton zweischichtig | Dichtungsbahn bituminös | Hartbeton einschichtig | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend | Betonfertigteil normalfest | Glasfaserbeton | Tiefgründung Vorgefertigter Betonpfahl,0.509595 | 0.500216 | 0.486416 | 0.483864 | 0.482076 | 0.474905 | 0.473705 | 0.473063 | 0.471752 | 0.471642
BAAI/bge-m3,baseline,-,240,IfcWall Stahlbeton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.539392,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.650821,0.466667,0.666667,Tiefbaubeton | Hartbeton einschichtig | Hartbeton zweischichtig | Glasfaserbeton | Betonfertigteil hochfest | Baugrubensicherung Nagelwand | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Spundwand auskragend | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.539392 | 0.506933 | 0.504826 | 0.503126 | 0.493114 | 0.491953 | 0.487798 | 0.484265 | 0.477553 | 0.477214
BAAI/bge-m3,baseline,-,241,IfcWall Beton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.509595,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.913402,0.791667,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Hartbeton zweischichtig | Dichtungsbahn bituminös | Hartbeton einschichtig | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend | Betonfertigteil normalfest | Glasfaserbeton | Tiefgründung Vorgefertigter Betonpfahl,0.509595 | 0.500216 | 0.486416 | 0.483864 | 0.482076 | 0.474905 | 0.473705 | 0.473063 | 0.471752 | 0.471642
BAAI/bge-m3,baseline,-,242,IfcWall Stahlbeton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.539393,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.650821,0.466667,0.666667,Tiefbaubeton | Hartbeton einschichtig | Hartbeton zweischichtig | Glasfaserbeton | Betonfertigteil hochfest | Baugrubensicherung Nagelwand | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Spundwand auskragend | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.539393 | 0.506933 | 0.504826 | 0.503126 | 0.493114 | 0.491953 | 0.487798 | 0.484265 | 0.477553 | 0.477214
BAAI/bge-m3,baseline,-,243,IfcWall Beton C30/37,Tiefbaubeton | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Bohrpfahlwand verankert,Tiefbaubeton | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Bohrpfahlwand verankert,4,Tiefbaubeton,0.509595,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.390380,0.250000,0.250000,Tiefbaubeton | Betonfertigteil hochfest | Hartbeton zweischichtig | Dichtungsbahn bituminös | Hartbeton einschichtig | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend | Betonfertigteil normalfest | Glasfaserbeton | Tiefgründung Vorgefertigter Betonpfahl,0.509595 | 0.500216 | 0.486416 | 0.483864 | 0.482076 | 0.474905 | 0.473705 | 0.473063 | 0.471752 | 0.471642
BAAI/bge-m3,baseline,-,244,IfcWall Stahlbeton C30/37,Tiefbaubeton | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Bohrpfahlwand verankert,Tiefbaubeton | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Bohrpfahlwand verankert,4,Tiefbaubeton,0.539392,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.390380,0.250000,0.250000,Tiefbaubeton | Hartbeton einschichtig | Hartbeton zweischichtig | Glasfaserbeton | Betonfertigteil hochfest | Baugrubensicherung Nagelwand | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Spundwand auskragend | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.539392 | 0.506933 | 0.504826 | 0.503126 | 0.493114 | 0.491953 | 0.487798 | 0.484265 | 0.477553 | 0.477214
BAAI/bge-m3,baseline,-,245,IfcWall Spritzbeton C12/15,Tiefbaubeton | Baugrubensicherung Nagelwand,Tiefbaubeton | Baugrubensicherung Nagelwand,2,Hartbeton einschichtig,0.522572,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.591235,0.392857,1.000000,Hartbeton einschichtig | Tiefbaubeton | Hartbeton zweischichtig | Dichtungsbahn bituminös | Glasfaserbeton | Messing-/Baubronzeblech | Baugrubensicherung Nagelwand | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.522572 | 0.511664 | 0.510179 | 0.492056 | 0.491972 | 0.486990 | 0.485376 | 0.483165 | 0.483124 | 0.481739
BAAI/bge-m3,baseline,-,246,IfcWall Stahlbeton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.539392,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.650821,0.466667,0.666667,Tiefbaubeton | Hartbeton einschichtig | Hartbeton zweischichtig | Glasfaserbeton | Betonfertigteil hochfest | Baugrubensicherung Nagelwand | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Spundwand auskragend | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.539392 | 0.506933 | 0.504826 | 0.503126 | 0.493114 | 0.491953 | 0.487798 | 0.484265 | 0.477553 | 0.477214
BAAI/bge-m3,baseline,-,247,IfcWall Beton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.509595,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.913402,0.791667,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Hartbeton zweischichtig | Dichtungsbahn bituminös | Hartbeton einschichtig | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend | Betonfertigteil normalfest | Glasfaserbeton | Tiefgründung Vorgefertigter Betonpfahl,0.509595 | 0.500216 | 0.486416 | 0.483864 | 0.482076 | 0.474905 | 0.473705 | 0.473063 | 0.471752 | 0.471642
BAAI/bge-m3,baseline,-,248,IfcWall Beton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.509595,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.913402,0.791667,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Hartbeton zweischichtig | Dichtungsbahn bituminös | Hartbeton einschichtig | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend | Betonfertigteil normalfest | Glasfaserbeton | Tiefgründung Vorgefertigter Betonpfahl,0.509595 | 0.500216 | 0.486416 | 0.483864 | 0.482076 | 0.474905 | 0.473705 | 0.473063 | 0.471752 | 0.471642
BAAI/bge-m3,baseline,-,249,IfcWall Stahlbeton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.539392,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.650821,0.466667,0.666667,Tiefbaubeton | Hartbeton einschichtig | Hartbeton zweischichtig | Glasfaserbeton | Betonfertigteil hochfest | Baugrubensicherung Nagelwand | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Spundwand auskragend | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.539392 | 0.506933 | 0.504826 | 0.503126 | 0.493114 | 0.491953 | 0.487798 | 0.484265 | 0.477553 | 0.477214
BAAI/bge-m3,baseline,-,250,IfcWall Beton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.509595,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.913402,0.791667,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Hartbeton zweischichtig | Dichtungsbahn bituminös | Hartbeton einschichtig | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend | Betonfertigteil normalfest | Glasfaserbeton | Tiefgründung Vorgefertigter Betonpfahl,0.509595 | 0.500216 | 0.486416 | 0.483864 | 0.482076 | 0.474905 | 0.473705 | 0.473063 | 0.471752 | 0.471642
BAAI/bge-m3,baseline,-,251,IfcWall Stahlbeton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.539392,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.650821,0.466667,0.666667,Tiefbaubeton | Hartbeton einschichtig | Hartbeton zweischichtig | Glasfaserbeton | Betonfertigteil hochfest | Baugrubensicherung Nagelwand | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Spundwand auskragend | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.539392 | 0.506933 | 0.504826 | 0.503126 | 0.493114 | 0.491953 | 0.487798 | 0.484265 | 0.477553 | 0.477214
BAAI/bge-m3,baseline,-,252,IfcWall Beton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.509595,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.913402,0.791667,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Hartbeton zweischichtig | Dichtungsbahn bituminös | Hartbeton einschichtig | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend | Betonfertigteil normalfest | Glasfaserbeton | Tiefgründung Vorgefertigter Betonpfahl,0.509595 | 0.500216 | 0.486416 | 0.483864 | 0.482076 | 0.474905 | 0.473705 | 0.473063 | 0.471752 | 0.471642
BAAI/bge-m3,baseline,-,253,IfcWall Stahlbeton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.539392,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.650821,0.466667,0.666667,Tiefbaubeton | Hartbeton einschichtig | Hartbeton zweischichtig | Glasfaserbeton | Betonfertigteil hochfest | Baugrubensicherung Nagelwand | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Spundwand auskragend | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.539392 | 0.506933 | 0.504826 | 0.503126 | 0.493114 | 0.491953 | 0.487798 | 0.484265 | 0.477553 | 0.477214
BAAI/bge-m3,baseline,-,254,IfcReinforcingBar Stahl,Armierungsstahl,Armierungsstahl,1,Stahlblech verzinkt,0.559152,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Stahlblech verzinkt | Armierungsstahl | Stahlprofil blank | Stahlblech blank | Hartbeton einschichtig | Betonfertigteil hochfest | Hartbeton zweischichtig | Tiefgründung Vorgefertigter Betonpfahl | Polyester UP glasfaserverstärkt | Baugrubensicherung Bohrpfahlwand unverankert,0.559152 | 0.540463 | 0.526316 | 0.522449 | 0.501755 | 0.500947 | 0.476705 | 0.475360 | 0.473794 | 0.473770
BAAI/bge-m3,baseline,-,255,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.521453,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Baugrubensicherung Schlitzwand 400 | Stahlblech verzinkt | Betonfertigteil hochfest | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Bohrpfahlbeton | Hartbeton einschichtig | Stahlprofil blank | Stahlblech blank,0.521453 | 0.504935 | 0.504782 | 0.499974 | 0.486645 | 0.474020 | 0.473542 | 0.473410 | 0.469756 | 0.468760
BAAI/bge-m3,baseline,-,256,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.521453,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Baugrubensicherung Schlitzwand 400 | Stahlblech verzinkt | Betonfertigteil hochfest | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Bohrpfahlbeton | Hartbeton einschichtig | Stahlprofil blank | Stahlblech blank,0.521453 | 0.504935 | 0.504782 | 0.499974 | 0.486645 | 0.474020 | 0.473542 | 0.473410 | 0.469756 | 0.468760
BAAI/bge-m3,baseline,-,257,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.521453,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Baugrubensicherung Schlitzwand 400 | Stahlblech verzinkt | Betonfertigteil hochfest | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Bohrpfahlbeton | Hartbeton einschichtig | Stahlprofil blank | Stahlblech blank,0.521453 | 0.504935 | 0.504782 | 0.499974 | 0.486645 | 0.474020 | 0.473542 | 0.473410 | 0.469756 | 0.468760
BAAI/bge-m3,baseline,-,258,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.521453,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Baugrubensicherung Schlitzwand 400 | Stahlblech verzinkt | Betonfertigteil hochfest | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Bohrpfahlbeton | Hartbeton einschichtig | Stahlprofil blank | Stahlblech blank,0.521453 | 0.504935 | 0.504782 | 0.499974 | 0.486645 | 0.474020 | 0.473542 | 0.473410 | 0.469756 | 0.468760
BAAI/bge-m3,baseline,-,259,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.521453,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Baugrubensicherung Schlitzwand 400 | Stahlblech verzinkt | Betonfertigteil hochfest | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Bohrpfahlbeton | Hartbeton einschichtig | Stahlprofil blank | Stahlblech blank,0.521453 | 0.504935 | 0.504782 | 0.499974 | 0.486645 | 0.474020 | 0.473542 | 0.473410 | 0.469756 | 0.468760
BAAI/bge-m3,baseline,-,260,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.521453,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Baugrubensicherung Schlitzwand 400 | Stahlblech verzinkt | Betonfertigteil hochfest | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Bohrpfahlbeton | Hartbeton einschichtig | Stahlprofil blank | Stahlblech blank,0.521453 | 0.504935 | 0.504782 | 0.499974 | 0.486645 | 0.474020 | 0.473542 | 0.473410 | 0.469756 | 0.468760
